,Timestamp,STATE,D2,D3,D4,D5,D6,D7,What kind of information have you received about the disease? (Mark all answers that are true),K2,A1,A2,K3,K4,K5,P1,P2,P3,A3,A4,A5,P4,P5,P6,P7,A6,A7,A8,Kindly feel free to provide your suggestions to the government of Nigeria on the control of COVID-19 in Nigeria and the acceptance of COVID-19 vaccine in Nigeria.,date,D1,region,region_code,K1A,K1B,K1C,K1D,K1E,K1F,K2A,K2B,K2C,K2D,K2E,K2F,K2G,K2H,K2I,K2J,K2L,K2M,K2N,K2O,K2P,K2Q,K2R,K2K,K3A,K3B,K3C,K3D,K3E,K3F,K3G,K3H,K3I,K3J,K3K,K4A,K4B,K4C,K4D,K4E,K4F,K4G,K4H,K5A,K5B,K5C,K5D,K5E,K5F,K5G,P1A,P1B,P1C,P1D,P1E,P1F,P1G,P2A,P2B,P2C,P2D,P2E,P2F,P2G,P3A,P3B,P3C,P3D,P3E,suggestions
1342,3/10/2021 15:51:09,Benue,2,4,1,2,3,6,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, How it is transmitted","Friends, Other community mobilizers",5,2,Direct contact with infected people.,"Fever, Shortness of breath and breathing difficulties","Cover your mouth and nose when coughing or sneezing, Eliminate standing water","Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals.",I will go to the neighborhood nurse,No group is discriminated in my locality,4,3,2,5,1,2,3,2,3,2,,3/10/2021,8,NORTH CENTRAL,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,
1343,3/10/2021 15:51:54,Bayelsa,1,1,3,1,5,4,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease",WhatsApp and Telegram,4,4,"Direct contact with infected people., contact with contaminated animals, Drinking unclean Water","Cough, Muscle pain, No symptoms","Cover your mouth and nose when coughing or sneezing, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals",Avoid close contact with anyone who has a fever and cough,"I will go to hospital / health unit, I will look for the traditional healer",Hausa/ Fulani,4,3,3,2,2,2,1,1,1,1,,3/10/2021,7,SOUTH SOUTH,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
1344,3/10/2021 15:52:46,Bayelsa,2,2,2,1,4,1,How it is transmitted,"WhatsApp and Telegram, Family member, Community health workers",3,15,Touching contaminated objects/surfaces,"Muscle pain, Don't Know","Drink only treated water, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Covering mouth and nose when coughing or sneezing, Eliminate standing water","I will go to hospital / health unit, I will look for the traditional healer",Non-Nigerian,2,1,2,3,3,2,4,3,3,2,,3/10/2021,7,SOUTH SOUTH,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
1345,3/10/2021 15:53:29,Benue,2,2,2,2,5,1,How it is transmitted,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Community health workers",2,13,Direct contact with infected people.,"Cough, Muscle pain","Drink only treated water, Cover your mouth and nose when coughing or sneezing",Covering mouth and nose when coughing or sneezing,"I will go to hospital / health unit, I will stay in quarantine",No group is discriminated in my locality,3,2,3,1,3,3,1,2,3,2,,3/10/2021,8,NORTH CENTRAL,6,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,
1346,3/10/2021 15:54:19,Benue,1,2,1,2,1,4,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","Family member, Red Cross Red Crescent volunteers, Traditional midwives",2,2,"Touching contaminated objects/surfaces, Drinking unclean Water","Muscle pain, Diarrhea",Cover your mouth and nose when coughing or sneezing,Washing hands regularly using alcohol-based cleaner or soap / water,"I will go to hospital / health unit, I will look for the traditional healer",No group is discriminated in my locality,3,2,3,1,1,3,3,2,2,2,,3/10/2021,8,NORTH CENTRAL,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
1347,3/10/2021 15:55:06,Borno,2,3,3,2,2,3,"How it is transmitted, What to do if you have the symptoms","Family member, Red Cross Red Crescent volunteers, Government",4,10,"Blood transfusion, Touching contaminated objects/surfaces, Eating Contaminated Food, Don't know","Shortness of breath and breathing difficulties, Don't Know","Wash your hands regularly using alcohol or soap and water, Drink only treated water",Covering mouth and nose when coughing or sneezing,I will go to hospital / health unit,Hausa/ Fulani,2,2,2,3,2,2,2,3,2,3,,3/10/2021,9,NORTH EAST,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1348,3/10/2021 15:55:51,Cross River,1,2,3,1,1,4,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Community health workers, Religious leaders",4,2,Droplets from infected people,"Shortness of breath and breathing difficulties, Don't Know","Drink only treated water, Cover your mouth and nose when coughing or sneezing, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will look for more experienced relative to advise me on what to do, I will buy medicines at the market, I don't know",Igbo,2,3,3,3,3,3,2,2,3,2,,3/10/2021,10,SOUTH SOUTH,4,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,
1349,3/10/2021 15:56:38,Borno,2,3,3,1,2,6,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Friends, Any person from the community",2,15,"Direct contact with infected people., contact with contaminated animals","Cough, Headache, Don't Know","Drink only treated water, Avoid close contact with anyone who has a fever and cough","Washing hands regularly using alcohol-based cleaner or soap / water, Covering mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will buy medicines at the market, I will stay in quarantine",Yoruba,2,1,1,3,3,3,2,2,3,1,,3/10/2021,9,NORTH EAST,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,
1350,3/10/2021 15:57:23,Benue,2,1,1,2,5,3,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, What to do if you have the symptoms","Radio, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Traditional midwives",0,12,Airborne,Shortness of breath and breathing difficulties,"Wash your hands regularly using alcohol or soap and water, Cover your mouth and nose when coughing or sneezing","Washing hands regularly using alcohol-based cleaner or soap / water, Covering mouth and nose when coughing or sneezing","I will look for more experienced relative to advise me on what to do, I will buy medicines at the market",Non-Nigerian,1,2,2,3,4,3,3,3,1,1,,3/10/2021,8,NORTH CENTRAL,6,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,
1351,3/10/2021 15:58:05,Benue,2,4,1,1,3,3,"Symptoms of the new coronavirus disease, What to do if you have the symptoms","WhatsApp and Telegram, Health unit/Health care worker",4,10,"Droplets from infected people, Direct contact with infected people., Don't know","Muscle pain, Don't Know, No symptoms","Cover your mouth and nose when coughing or sneezing, Eliminate standing water","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will go to hospital / health unit, I will stay in quarantine","Non-Nigerian, No group is discriminated in my locality",2,2,1,4,3,2,3,2,2,1,,3/10/2021,8,NORTH CENTRAL,6,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,
1352,3/10/2021 15:58:51,Benue,2,4,4,2,4,3,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms","WhatsApp and Telegram, Family member, Community health workers",3,2,"Airborne, Drinking unclean Water","Muscle pain, Don't Know","Cover your mouth and nose when coughing or sneezing, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","Covering mouth and nose when coughing or sneezing, Eliminate standing water, Don't know","I will go to hospital / health unit, I will look for the traditional healer",Igbo,4,3,2,4,3,4,3,2,3,2,,3/10/2021,8,NORTH CENTRAL,6,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,
1353,3/10/2021 15:59:41,Cross River,1,2,3,1,1,4,"How to protect yourself from the disease?, How it is transmitted, What to do if you have the symptoms","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Friends, Other community mobilizers",1,11,"contact with contaminated animals, Drinking unclean Water","Shortness of breath and breathing difficulties, Headache, Don't Know","Cover your mouth and nose when coughing or sneezing, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough",I will buy medicines at the market,"Hausa/ Fulani, No group is discriminated in my locality",3,1,2,3,3,3,3,3,3,3,,3/10/2021,10,SOUTH SOUTH,4,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
1354,3/10/2021 16:00:30,Benue,2,4,1,2,1,3,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, Risks and complications","WhatsApp and Telegram, Family member, Any person from the community",4,13,"Droplets from infected people, Touching contaminated objects/surfaces, contact with contaminated animals","Shortness of breath and breathing difficulties, Diarrhea","Wash your hands regularly using alcohol or soap and water, Cover your mouth and nose when coughing or sneezing, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Washing hands regularly using alcohol-based cleaner or soap / water, Covering mouth and nose when coughing or sneezing, Don't know","I will look for more experienced relative to advise me on what to do, I will go to the neighborhood nurse, I will stay in quarantine",Yoruba,1,3,3,2,2,3,3,3,2,1,,3/10/2021,8,NORTH CENTRAL,6,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,
1355,3/10/2021 16:01:22,Benue,1,2,3,3,1,3,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease","Health unit/Health care worker, Red Cross Red Crescent volunteers",1,2,"Direct contact with infected people., Sexual intercourse contact, Drinking unclean Water","Cough, Headache","Drink only treated water, Avoid close contact with anyone who has a fever and cough, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Washing hands regularly using alcohol-based cleaner or soap / water, Avoid close contact with anyone who has a fever and cough, Cook meat and eggs well","I will look for more experienced relative to advise me on what to do, I will buy medicines at the market, I don't know",Yoruba,2,2,3,4,4,3,3,3,2,1,,3/10/2021,8,NORTH CENTRAL,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,
1356,3/10/2021 16:02:10,Borno,1,2,2,2,5,2,"How to protect yourself from the disease?, What to do if you have the symptoms",Radio,0,9,"Blood transfusion, Airborne","Fever, Shortness of breath and breathing difficulties","Cover your mouth and nose when coughing or sneezing, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Covering mouth and nose when coughing or sneezing, Cook meat and eggs well, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will look for more experienced relative to advise me on what to do, I will buy medicines at the market, I will stay in quarantine","Hausa/ Fulani, No group is discriminated in my locality",4,3,1,2,3,2,5,3,2,2,,3/10/2021,9,NORTH EAST,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,
1357,3/10/2021 16:03:34,Borno,2,4,3,1,1,6,"Symptoms of the new coronavirus disease, Risks and complications","WhatsApp and Telegram, Friends, Traditional midwives",2,2,"Airborne, contact with contaminated animals","Cough, Diarrhea","Drink only treated water, Eliminate standing water","Covering mouth and nose when coughing or sneezing, Eliminate standing water","I will look for more experienced relative to advise me on what to do, I will buy medicines at the market",Yoruba,2,2,2,5,5,3,2,1,4,3,,3/10/2021,9,NORTH EAST,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,
1358,3/10/2021 16:04:20,Borno,2,2,1,2,5,3,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, How it is transmitted","Radio, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Family member",3,3,"Direct contact with infected people., contact with contaminated animals","Fever, Muscle pain, Diarrhea","Drink only treated water, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals","Covering mouth and nose when coughing or sneezing, Eliminate standing water, Avoid unprotected direct contact with live animals and surfaces in contact with animals.","I will look for more experienced relative to advise me on what to do, I will look for the traditional healer, I will stay in quarantine",No group is discriminated in my locality,4,3,2,4,3,3,2,3,1,2,,3/10/2021,9,NORTH EAST,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,
1359,3/10/2021 16:05:10,Borno,1,2,2,1,3,5,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms","Health unit/Health care worker, Friends",3,16,"Direct contact with infected people., contact with contaminated animals, Eating Contaminated Food","Shortness of breath and breathing difficulties, Muscle pain, No symptoms","Drink only treated water, Eliminate standing water","Washing hands regularly using alcohol-based cleaner or soap / water, Eliminate standing water, Don't know","I will go to the neighborhood nurse, I will look for the traditional healer, I don't know","Yoruba, No group is discriminated in my locality",4,2,3,2,2,4,3,3,3,2,,3/10/2021,9,NORTH EAST,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,
1360,3/10/2021 17:46:07,Borno,1,3,3,1,3,2,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms","Friends, Religious leaders",5,11,Touching contaminated objects/surfaces,Muscle pain,Wash your hands regularly using alcohol or soap and water,Washing hands regularly using alcohol-based cleaner or soap / water,I will go to hospital / health unit,Non-Nigerian,1,3,3,3,2,2,2,2,2,2,,3/10/2021,9,NORTH EAST,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
1361,3/10/2021 17:46:55,Benue,1,3,3,3,3,5,"How it is transmitted, Risks and complications",Health unit/Health care worker,4,7,Airborne,Don't Know,Avoid close contact with anyone who has a fever and cough,Avoid close contact with anyone who has a fever and cough,I will buy medicines at the market,No group is discriminated in my locality,2,2,3,4,4,5,3,2,4,2,,3/10/2021,8,NORTH CENTRAL,6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
1362,3/10/2021 17:47:48,Akwa ibom,1,1,3,1,2,4,"Symptoms of the new coronavirus disease, How it is transmitted, What to do if you have the symptoms, Risks and complications","TV, Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.)",3,12,"Direct contact with infected people., Drinking unclean Water",Headache,Drink only treated water,Covering mouth and nose when coughing or sneezing,I will go to hospital / health unit,No group is discriminated in my locality,3,3,2,4,1,1,3,3,2,2,,3/10/2021,Akwa ibom,ERROR,7,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
1363,3/10/2021 17:48:45,Abia,1,1,1,1,1,3,How to protect yourself from the disease?,Health unit/Health care worker,4,7,Droplets from infected people,Shortness of breath and breathing difficulties,Cover your mouth and nose when coughing or sneezing,Washing hands regularly using alcohol-based cleaner or soap / water,I will go to hospital / health unit,Hausa/ Fulani,3,3,2,4,4,2,2,3,4,2,,3/10/2021,1,SOUTH EAST,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1364,3/10/2021 17:49:26,Benue,1,1,2,1,1,3,How it is transmitted,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.)",2,2,Touching contaminated objects/surfaces,Muscle pain,Cover your mouth and nose when coughing or sneezing,Washing hands regularly using alcohol-based cleaner or soap / water,I will go to hospital / health unit,Hausa/ Fulani,2,3,2,4,4,4,3,2,3,3,,3/10/2021,8,NORTH CENTRAL,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1365,3/10/2021 17:50:13,Cross River,2,1,2,3,2,3,How to protect yourself from the disease?,Health unit/Health care worker,5,15,Sexual intercourse contact,Shortness of breath and breathing difficulties,Cover your mouth and nose when coughing or sneezing,Covering mouth and nose when coughing or sneezing,I will buy medicines at the market,Yoruba,4,2,2,4,4,3,3,2,2,2,,3/10/2021,10,SOUTH SOUTH,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
1366,3/10/2021 17:50:59,Benue,2,2,2,1,1,2,"Symptoms of the new coronavirus disease, How it is transmitted","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.)",2,4,Touching contaminated objects/surfaces,Diarrhea,Cook meat and eggs well,Avoid unprotected direct contact with live animals and surfaces in contact with animals.,I will buy medicines at the market,Yoruba,1,2,3,5,5,4,5,3,3,2,,3/10/2021,8,NORTH CENTRAL,6,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
1367,3/10/2021 17:51:39,Benue,2,2,2,3,2,4,How it is transmitted,WhatsApp and Telegram,4,5,Droplets from infected people,Muscle pain,Avoid close contact with anyone who has a fever and cough,Covering mouth and nose when coughing or sneezing,I will look for the traditional healer,Hausa/ Fulani,1,2,2,5,3,3,5,2,4,1,,3/10/2021,8,NORTH CENTRAL,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
1368,3/10/2021 17:52:27,Borno,1,3,4,1,1,4,How to protect yourself from the disease?,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Community leaders",4,8,Sexual intercourse contact,Shortness of breath and breathing difficulties,Cover your mouth and nose when coughing or sneezing,Avoid close contact with anyone who has a fever and cough,I will buy medicines at the market,Yoruba,3,2,3,4,3,3,3,2,2,2,,3/10/2021,9,NORTH EAST,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
1369,3/10/2021 17:53:52,Cross River,2,2,2,2,1,4,What to do if you have the symptoms,TV,4,3,Airborne,Cough,Cover your mouth and nose when coughing or sneezing,Covering mouth and nose when coughing or sneezing,I will buy medicines at the market,No group is discriminated in my locality,2,3,3,3,2,3,4,1,2,1,,3/10/2021,10,SOUTH SOUTH,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
1370,3/10/2021 17:54:45,Bayelsa,1,2,2,1,5,3,How to protect yourself from the disease?,"Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.), Community health workers",1,3,Sexual intercourse contact,Don't Know,Avoid unprotected direct contact with live animals and surfaces in contact with animals,Avoid close contact with anyone who has a fever and cough,I will stay in quarantine,No group is discriminated in my locality,2,3,1,3,4,3,2,3,3,2,,3/10/2021,7,SOUTH SOUTH,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
1371,3/10/2021 17:55:28,Benue,1,2,3,1,1,3,"Symptoms of the new coronavirus disease, What to do if you have the symptoms",Health unit/Health care worker,2,14,"Sexual intercourse contact, mosquito bites",Muscle pain,Cover your mouth and nose when coughing or sneezing,Washing hands regularly using alcohol-based cleaner or soap / water,I will look for the traditional healer,Yoruba,2,2,2,4,3,5,4,3,2,1,,3/10/2021,8,NORTH CENTRAL,6,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
1372,3/10/2021 17:56:15,Borno,1,4,1,1,1,4,What to do if you have the symptoms,Health unit/Health care worker,1,1,Droplets from infected people,Diarrhea,Wash your hands regularly using alcohol or soap and water,Washing hands regularly using alcohol-based cleaner or soap / water,"I will go to hospital / health unit, I will buy medicines at the market",Yoruba,3,3,3,3,4,3,3,2,2,1,,3/10/2021,9,NORTH EAST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,
1373,3/10/2021 17:59:44,Cross River,1,4,2,1,2,3,What to do if you have the symptoms,WhatsApp and Telegram,4,4,Airborne,Shortness of breath and breathing difficulties,Drink only treated water,Washing hands regularly using alcohol-based cleaner or soap / water,I will go to the neighborhood nurse,Yoruba,2,1,3,3,4,3,3,2,3,3,,3/10/2021,10,SOUTH SOUTH,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
1374,3/10/2021 19:01:33,Borno,2,2,2,1,2,4,"How to protect yourself from the disease?, Symptoms of the new coronavirus disease, Risks and complications","Social Media (not WhatsApp but Facebook, Twitter, Instagram, e.t.c.)",2,11,mosquito bites,Muscle pain,Cover your mouth and nose when coughing or sneezing,Eliminate standing water,I will go to the neighborhood nurse,Hausa/ Fulani,4,3,1,4,3,4,3,3,2,2,,3/10/2021,9,NORTH EAST,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
1375,3/10/2021 19:02:26,Cross River,2,3,1,3,4,2,How to protect yourself from the disease?,Friends,2,3,contact with contaminated animals,Diarrhea,Eliminate standing water,Eliminate standing water,I don't know,Yoruba,3,2,3,1,3,3,1,2,1,1,,3/10/2021,10,SOUTH SOUTH,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
